id,.site.name,.group,had.read,load,lkl,eff.split,count.eff,count.hard,badness,importance,end.num,tempt,excluded,n.excl
76,UCB,b.similar,0,1,9,4,NA,NA,NA,NA,532,1,0,23
77,UCB,b.similar,1,1,2,4,NA,NA,NA,NA,534,0,0,23
78,UCB,b.similar,0,0,2,NA,NA,NA,NA,NA,NA,1,0,23
79,UCB,b.similar,0,1,2,1,NA,NA,NA,NA,261,1,0,23
80,UCB,b.similar,0,1,1,1,NA,NA,NA,NA,552,1,0,23
81,UCB,b.similar,0,0,1,NA,NA,NA,NA,NA,NA,1,0,23
82,UCB,b.similar,1,1,0,1,NA,NA,NA,NA,528,0,0,23
83,UCB,b.similar,0,0,0,NA,NA,NA,NA,NA,NA,1,0,23
84,UCB,b.similar,0,0,6,NA,NA,NA,NA,NA,NA,1,0,23
85,UCB,b.similar,1,0,1,NA,NA,NA,NA,NA,NA,0,0,23
86,UCB,b.similar,1,0,3,NA,NA,NA,NA,NA,NA,0,0,23
87,UCB,b.similar,0,0,0,NA,NA,NA,NA,NA,NA,1,0,23
88,UCB,b.similar,0,1,7,5,NA,NA,NA,NA,7,1,0,23
89,UCB,b.similar,0,1,5,2,NA,NA,NA,NA,553,1,0,23
90,UCB,b.similar,1,0,0,NA,NA,NA,NA,NA,NA,0,0,23
92,UCB,b.similar,0,0,6,NA,NA,NA,NA,NA,NA,1,0,23
93,UCB,b.similar,0,0,0,NA,NA,NA,NA,NA,NA,1,0,23
94,UCB,b.similar,1,0,7,NA,NA,NA,NA,NA,NA,0,0,23
96,UCB,b.similar,1,1,7,3,NA,NA,NA,NA,518,0,0,23
97,UCB,b.similar,1,1,7,3,NA,NA,NA,NA,520,0,0,23
98,UCB,b.similar,1,1,1,3,NA,NA,NA,NA,507,0,0,23
99,UCB,b.similar,0,0,2,NA,NA,NA,NA,NA,NA,1,0,23
100,UCB,b.similar,0,0,3,NA,NA,NA,NA,NA,NA,1,0,23
101,UCB,b.similar,0,0,3,NA,NA,NA,NA,NA,NA,1,0,23
102,UCB,b.similar,1,1,3,4,NA,NA,NA,NA,531,0,0,23
103,UCB,b.similar,0,0,0,NA,NA,NA,NA,NA,NA,1,0,23
104,UCB,b.similar,0,0,7,NA,NA,NA,NA,NA,NA,1,0,23
106,UCB,b.similar,1,0,2,NA,NA,NA,NA,NA,NA,0,0,23
107,UCB,b.similar,1,1,5,4,NA,NA,NA,NA,11,0,0,23
108,UCB,b.similar,1,0,1,NA,NA,NA,NA,NA,NA,0,0,23
109,UCB,b.similar,0,1,1,1,NA,NA,NA,NA,3,1,0,23
110,UCB,b.similar,0,1,1,4,NA,NA,NA,NA,531,1,0,23
111,UCB,b.similar,0,0,1,NA,NA,NA,NA,NA,NA,1,0,23
113,UCB,b.similar,1,0,5,NA,NA,NA,NA,NA,NA,0,0,23
114,UCB,b.similar,0,1,1,6,NA,NA,NA,NA,4,1,0,23
115,UCB,b.similar,0,1,6,5,NA,NA,NA,NA,552,1,0,23
116,UCB,b.similar,1,0,4,NA,NA,NA,NA,NA,NA,0,0,23
117,UCB,b.similar,1,0,5,NA,NA,NA,NA,NA,NA,0,0,23
118,UCB,b.similar,0,1,5,3,NA,NA,NA,NA,550,1,0,23
121,UCB,b.similar,1,0,1,NA,NA,NA,NA,NA,NA,0,0,23
122,UCB,b.similar,1,1,5,1,NA,NA,NA,NA,34,0,0,23
123,UCB,b.similar,1,1,8,1,NA,NA,NA,NA,543,0,0,23
126,UCB,b.similar,0,0,1,NA,NA,NA,NA,NA,NA,1,0,23
127,UCB,b.similar,0,0,1,NA,NA,NA,NA,NA,NA,1,0,23
128,UCB,b.similar,0,0,2,NA,NA,NA,NA,NA,NA,1,0,23
129,UCB,b.similar,0,0,1,NA,NA,NA,NA,NA,NA,1,0,23
130,UCB,b.similar,0,0,6,NA,NA,NA,NA,NA,NA,1,0,23
131,UCB,b.similar,1,0,2,NA,NA,NA,NA,NA,NA,0,0,23
132,UCB,b.similar,0,1,0,4,NA,NA,NA,NA,543,1,0,23
133,UCB,b.similar,0,0,2,NA,NA,NA,NA,NA,NA,1,0,23
134,UCB,b.similar,0,1,1,3,NA,NA,NA,NA,504,1,0,23
135,UCB,b.similar,1,1,8,1,NA,NA,NA,NA,558,0,0,23
