id,.site.name,.group,had.read,load,lkl,eff.split,count.eff,count.hard,badness,importance,end.num,tempt,excluded,n.excl
1440,MTurk,a.mturk,1,1,5,4,9,5,10,10,500,0,0,162
1442,MTurk,a.mturk,0,1,1,1,10,10,10,6,528,1,0,162
1443,MTurk,a.mturk,0,0,0,NA,NA,NA,2,1,NA,1,0,162
1444,MTurk,a.mturk,0,0,1,NA,NA,NA,8,4,NA,1,0,162
1445,MTurk,a.mturk,0,0,0,NA,NA,NA,6,8,NA,1,0,162
1446,MTurk,a.mturk,1,0,2,NA,NA,NA,10,9,NA,0,0,162
1447,MTurk,a.mturk,1,0,4,NA,NA,NA,9,9,NA,0,0,162
1448,MTurk,a.mturk,0,1,6,5,9,9,8,9,534,1,0,162
1449,MTurk,a.mturk,0,1,5,3,8,9,9,8,537,1,0,162
1450,MTurk,a.mturk,0,0,2,NA,NA,NA,6,9,NA,1,0,162
1451,MTurk,a.mturk,1,0,1,NA,NA,NA,10,9,NA,0,0,162
1452,MTurk,a.mturk,1,1,1,4,7,5,6,6,535,0,0,162
1453,MTurk,a.mturk,1,0,5,NA,NA,NA,4,6,NA,0,0,162
1454,MTurk,a.mturk,0,0,1,NA,NA,NA,9,8,NA,1,0,162
1455,MTurk,a.mturk,0,0,2,NA,NA,NA,10,8,NA,1,0,162
1456,MTurk,a.mturk,1,1,2,3,9,10,8,8,546,0,0,162
1457,MTurk,a.mturk,1,0,5,NA,NA,NA,9,7,NA,0,0,162
1458,MTurk,a.mturk,1,0,1,NA,NA,NA,10,10,NA,0,0,162
1459,MTurk,a.mturk,0,0,5,NA,NA,NA,10,10,NA,1,0,162
1460,MTurk,a.mturk,0,1,4,4,6,7,9,8,492,1,0,162
1461,MTurk,a.mturk,1,1,4,3,7,7,5,8,555,0,0,162
1462,MTurk,a.mturk,0,0,5,NA,NA,NA,0,10,NA,1,0,162
1463,MTurk,a.mturk,1,1,7,6,10,7,7,9,200,0,0,162
1464,MTurk,a.mturk,1,1,3,5,8,7,7,6,557,0,0,162
1465,MTurk,a.mturk,0,1,7,4,8,10,10,9,489,1,0,162
1466,MTurk,a.mturk,0,1,5,5,9,5,9,5,543,1,0,162
1467,MTurk,a.mturk,1,0,2,NA,NA,NA,10,7,NA,0,0,162
1468,MTurk,a.mturk,0,1,1,3,7,7,9,8,534,1,0,162
1469,MTurk,a.mturk,0,0,3,NA,NA,NA,1,3,NA,1,0,162
1470,MTurk,a.mturk,1,1,4,3,7,7,9,3,554,0,0,162
1471,MTurk,a.mturk,0,0,1,NA,NA,NA,6,8,NA,1,0,162
1472,MTurk,a.mturk,0,1,7,3,8,7,10,9,552,1,0,162
1473,MTurk,a.mturk,1,0,1,NA,NA,NA,10,10,NA,0,0,162
1474,MTurk,a.mturk,1,0,1,NA,NA,NA,9,9,NA,0,0,162
1475,MTurk,a.mturk,0,0,7,NA,NA,NA,10,9,NA,1,0,162
1476,MTurk,a.mturk,0,1,1,3,8,5,4,2,546,1,0,162
1477,MTurk,a.mturk,1,0,3,NA,NA,NA,9,7,NA,0,0,162
1478,MTurk,a.mturk,0,0,0,NA,NA,NA,9,9,NA,1,0,162
1479,MTurk,a.mturk,1,1,2,2,10,8,8,10,537,0,0,162
1480,MTurk,a.mturk,1,0,2,NA,NA,NA,9,7,NA,0,0,162
1481,MTurk,a.mturk,0,1,4,1,10,8,7,5,554,1,0,162
1482,MTurk,a.mturk,0,0,4,NA,NA,NA,10,9,NA,1,0,162
1483,MTurk,a.mturk,0,1,6,2,10,9,10,4,493,1,0,162
1485,MTurk,a.mturk,0,0,1,NA,NA,NA,9,10,NA,1,0,162
1486,MTurk,a.mturk,1,0,2,NA,NA,NA,10,10,NA,0,0,162
1487,MTurk,a.mturk,1,1,1,6,8,5,8,10,519,0,0,162
1488,MTurk,a.mturk,1,1,1,2,9,9,8,7,540,0,0,162
1489,MTurk,a.mturk,0,0,3,NA,NA,NA,9,8,NA,1,0,162
1490,MTurk,a.mturk,1,1,2,3,5,8,10,8,531,0,0,162
1491,MTurk,a.mturk,1,0,1,NA,NA,NA,7,4,NA,0,0,162
1492,MTurk,a.mturk,0,0,2,NA,NA,NA,5,1,NA,1,0,162
1493,MTurk,a.mturk,0,1,4,6,7,6,7,7,512,1,0,162
1494,MTurk,a.mturk,1,0,1,NA,NA,NA,10,1,NA,0,0,162
1495,MTurk,a.mturk,1,1,2,4,10,8,4,8,525,0,0,162
1497,MTurk,a.mturk,0,0,6,NA,NA,NA,5,4,NA,1,0,162
1499,MTurk,a.mturk,0,0,2,NA,NA,NA,5,8,NA,1,0,162
1500,MTurk,a.mturk,0,0,3,NA,NA,NA,9,10,NA,1,0,162
1501,MTurk,a.mturk,1,0,7,NA,NA,NA,8,9,NA,0,0,162
1502,MTurk,a.mturk,1,0,3,NA,NA,NA,10,10,NA,0,0,162
1503,MTurk,a.mturk,1,1,3,1,6,5,7,5,558,0,0,162
1504,MTurk,a.mturk,1,1,3,4,6,7,4,4,531,0,0,162
1505,MTurk,a.mturk,0,1,1,5,8,10,7,7,516,1,0,162
1506,MTurk,a.mturk,1,0,5,NA,NA,NA,8,10,NA,0,0,162
1507,MTurk,a.mturk,0,0,1,NA,NA,NA,6,6,NA,1,0,162
1508,MTurk,a.mturk,1,0,2,NA,NA,NA,10,10,NA,0,0,162
1509,MTurk,a.mturk,1,0,5,NA,NA,NA,10,8,NA,0,0,162
1510,MTurk,a.mturk,0,1,5,5,8,8,8,6,546,1,0,162
1511,MTurk,a.mturk,1,1,7,3,5,7,8,6,543,0,0,162
1513,MTurk,a.mturk,0,0,1,NA,NA,NA,8,5,NA,1,0,162
1514,MTurk,a.mturk,1,1,4,2,10,10,9,9,552,0,0,162
1515,MTurk,a.mturk,1,0,0,NA,NA,NA,10,8,NA,0,0,162
1516,MTurk,a.mturk,0,0,2,NA,NA,NA,9,8,NA,1,0,162
1517,MTurk,a.mturk,1,0,2,NA,NA,NA,4,6,NA,0,0,162
1518,MTurk,a.mturk,1,0,2,NA,NA,NA,10,9,NA,0,0,162
1519,MTurk,a.mturk,0,1,5,2,6,9,8,4,556,1,0,162
1520,MTurk,a.mturk,0,0,3,NA,NA,NA,7,7,NA,1,0,162
1521,MTurk,a.mturk,1,1,3,5,9,7,7,9,525,0,0,162
1522,MTurk,a.mturk,1,1,5,1,10,10,8,6,546,0,0,162
1523,MTurk,a.mturk,1,0,3,NA,NA,NA,7,6,NA,0,0,162
1524,MTurk,a.mturk,1,0,1,NA,NA,NA,10,8,NA,0,0,162
1525,MTurk,a.mturk,1,1,6,4,6,2,9,9,498,0,0,162
1526,MTurk,a.mturk,0,0,6,NA,NA,NA,6,4,NA,1,0,162
1527,MTurk,a.mturk,0,1,1,3,5,2,10,8,492,1,0,162
1528,MTurk,a.mturk,1,0,1,NA,NA,NA,10,8,NA,0,0,162
1529,MTurk,a.mturk,0,0,5,NA,NA,NA,5,5,NA,1,0,162
1530,MTurk,a.mturk,0,0,3,NA,NA,NA,9,7,NA,1,0,162
1531,MTurk,a.mturk,1,1,3,6,7,7,8,10,543,0,0,162
1532,MTurk,a.mturk,0,1,2,4,7,6,7,7,534,1,0,162
1534,MTurk,a.mturk,1,1,5,4,9,8,9,9,420,0,0,162
1535,MTurk,a.mturk,1,1,2,5,8,7,7,7,525,0,0,162
1536,MTurk,a.mturk,1,0,2,NA,NA,NA,7,8,NA,0,0,162
1537,MTurk,a.mturk,0,1,0,5,10,4,6,1,519,1,0,162
1539,MTurk,a.mturk,0,1,6,2,6,7,7,6,551,1,0,162
1540,MTurk,a.mturk,1,0,6,NA,NA,NA,10,10,NA,0,0,162
1542,MTurk,a.mturk,0,0,1,NA,NA,NA,8,9,NA,1,0,162
1543,MTurk,a.mturk,1,1,4,3,6,3,8,8,555,0,0,162
1544,MTurk,a.mturk,1,0,0,NA,NA,NA,10,10,NA,0,0,162
